8716	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Metode Pembayaran dengan Suplier</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Metode Pembayaran dengan Suplier	publish	metode-pembayaran-dengan-suplier-3	0	lesson
8717	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang Menentukan <em>Packaging yang Baik</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Menentukan Packaging yang Baik	publish	menentukan-packaging-yang-baik-3	0	lesson
8718	53	2024-06-10 20:10:54	<p>Silahkan Download Filenya :</p><p>Kontrak Kerja Supplier : <a data-mce-href="https://drive.google.com/file/d/18Jp-cwd3s3Ldv-OCAbFRWDyPjIOmt6XY/view?usp=sharing" href="https://drive.google.com/file/d/18Jp-cwd3s3Ldv-OCAbFRWDyPjIOmt6XY/view?usp=sharing">DOWNLOAD DISINI</a></p><p> List Pertanyaan Ke Supplier :&nbsp;<a data-mce-href="https://docs.google.com/document/d/1wJGYxKMbhBi3vKImnfSiN0C7FqB0RFuT/edit?usp=share_link&amp;ouid=111406767983622599476&amp;rtpof=true&amp;sd=true" href="https://docs.google.com/document/d/1wJGYxKMbhBi3vKImnfSiN0C7FqB0RFuT/edit?usp=share_link&amp;ouid=111406767983622599476&amp;rtpof=true&amp;sd=true">DOWNLOAD DISINI</a></p><p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Kontrak Kerja dengan Suplier dan List pertanyaan ke Suplier (New)	publish	kontrak-kerja-dengan-suplier-dan-list-pertanyaan-ke-suplier-new-2	0	lesson
8720	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Macam-macam Harga Jual Ekspor</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Macam-macam Harga Jual Ekspor	publish	macam-macam-harga-jual-ekspor-3	0	lesson
8721	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Menghitung harga Exwork</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Cara Menghitung harga Exwork	publish	cara-menghitung-harga-exwork-3	0	lesson
8722	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Menghitung harga FOB</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Cara Menghitung harga FOB	publish	cara-menghitung-harga-fob-3	0	lesson
8723	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Menghitung harga CNF</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Cara Menghitung harga CNF	publish	cara-menghitung-harga-cnf-3	0	lesson
8724	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Menghitung harga CIF</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Cara Menghitung harga CIF	publish	cara-menghitung-harga-cif-3	0	lesson
8725	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Validasi harga jual</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Validasi harga jual	publish	validasi-harga-jual-3	0	lesson
8726	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Company Profile dan Katalog Produk</em></p><p><a data-mce-href="https://drive.google.com/drive/folders/1erjRkCF1Ie9-FyZeW350srot-SJ9mXkD?usp=sharing" href="https://drive.google.com/drive/folders/1erjRkCF1Ie9-FyZeW350srot-SJ9mXkD?usp=sharing">Download Compro dan Catalog</a></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Company Profile dan Katalog Produk	publish	company-profile-dan-katalog-produk-3	0	lesson
8727	53	2024-06-10 20:10:54	<p>Dalam Video ini, kamu akan belajar tentang <em>Quotation Letter</em></p><p><a data-mce-href="https://drive.google.com/drive/folders/1n_ntQOM1kEBKwM9zH-QlSeAAmxCxYwPz?fbclid=IwAR39BuVf9Zb6V7V3Q0LJL44d1VbJP3hBsVX61R-Xr2Lci2ARrTdnmT35GUI" href="https://drive.google.com/drive/folders/1n_ntQOM1kEBKwM9zH-QlSeAAmxCxYwPz?fbclid=IwAR39BuVf9Zb6V7V3Q0LJL44d1VbJP3hBsVX61R-Xr2Lci2ARrTdnmT35GUI">Download File Disini</a></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Quotation Letter	publish	quotation-letter-3	0	lesson
8728	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang<em> Legalitas Usaha Ekspor</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Legalitas Usaha Ekspor	publish	legalitas-usaha-ekspor-3	0	lesson
8729	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Rekening Perusahaan</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Rekening Perusahaan	publish	rekening-perusahaan-3	0	lesson
8730	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Website Perusahaan</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Website Perusahaan	publish	website-perusahaan-3	0	lesson
8731	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Email Perusahaan</em></p><p>Setelah Belajar Silahkan<strong> KLIK COMPLETE</strong></p>	Email Perusahaan	publish	email-perusahaan-3	0	lesson
8732	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Membuat Website Ekspor</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Cara Membuat Website Ekspor	publish	cara-membuat-website-ekspor-3	0	lesson
8733	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Membuat Email Perusahaan</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Cara Membuat Email Perusahaan	publish	cara-membuat-email-perusahaan-3	0	lesson
8734	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Undername</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Undername	publish	undername-2-3	0	lesson
8735	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Menghitung Harga Jual v.2 (New)	publish	menghitung-harga-jual-v-2-new-2	0	lesson
8736	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Tips dalam menghitung harga Jual Ekspor (New)	publish	tips-dalam-menghitung-harga-jual-ekspor-new-2	0	lesson
8737	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Cara Membuat Perusahaan Perorangan dan NIB (Materi Update 2023)	publish	cara-membuat-perusahaan-perorangan-dan-nib-materi-update-2023-2	0	lesson
8739	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Macam Sistem Pembayaran Dalam Ekspor</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Macam Sistem Pembayaran Dalam Ekspor	publish	macam-sistem-pembayaran-dalam-ekspor-3	0	lesson
8740	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang Jenis jenis L/C</p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Jenis jenis L/C	publish	jenis-jenis-l-c-3	0	lesson
8741	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Kesalahan Eksportir Pemula</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Kesalahan Eksportir Pemula	publish	kesalahan-eksportir-pemula-3	0	lesson
8742	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Contoh Proforma Invoice 3</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Contoh Proforma Invoice 3	publish	contoh-proforma-invoice-3-3	0	lesson
8743	53	2024-06-10 20:10:55	<p>Setelah Belajar Klik <strong>Complate </strong></p>	Payment yang aman bagi Eksportir (Materi Update 2023)	publish	payment-yang-aman-bagi-eksportir-materi-update-2023-2	0	lesson
8744	53	2024-06-10 20:10:55	<p>Setelah Belajar Klik <strong>Complate </strong></p>	Tipe Tipe L/C (Materi Update 2023)	publish	tipe-tipe-l-c-materi-update-2023-2	0	lesson
8746	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Mendapatkan Buyer Melalui Web B2B</em></p><p>Setelah Belajar Silahkan<strong> KLIK COMPLETE</strong></p>	Cara Mendapatkan Buyer Melalui Web B2B	publish	cara-mendapatkan-buyer-melalui-web-b2b-3	0	lesson
8747	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Cara Mendapatkan Buyer Melalui Google</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Cara Mendapatkan Buyer Melalui Google	publish	cara-mendapatkan-buyer-melalui-google-3	0	lesson
8748	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Whatsapp Marketing</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Whatsapp Marketing	publish	whatsapp-marketing-3	0	lesson
8749	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Email Marketing</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Email Marketing	publish	email-marketing-3	0	lesson
8750	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Buyer Minta Sample Produk</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Buyer Minta Sample Produk	publish	buyer-minta-sample-produk-3	0	lesson
8751	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang&nbsp;<em>Tips Mendapatkan Down Payment</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Tips Mendapatkan Down Payment	publish	tips-mendapatkan-down-payment-3	0	lesson
8752	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Membuat FCO / Kontrak Penjualan</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Membuat FCO / Kontrak Penjualan	publish	membuat-fco-kontrak-penjualan-3	0	lesson
8753	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Contoh Commercial Invoice &amp; Packing List&nbsp;</em></p><p><a data-mce-href="https://drive.google.com/drive/folders/1n_ntQOM1kEBKwM9zH-QlSeAAmxCxYwPz?usp=sharing" href="https://drive.google.com/drive/folders/1n_ntQOM1kEBKwM9zH-QlSeAAmxCxYwPz?usp=sharing">Download Contoh File Disini</a></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Contoh Commercial Invoice & Packing List	publish	contoh-commercial-invoice-packing-list-3	0	lesson
8754	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang<em> FCL &amp; LCL</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	FCL & LCL	publish	fcl-lcl-3	0	lesson
8755	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>SOP Ekspor</em></p><p>Download File <a data-mce-href="https://drive.google.com/file/d/1efrUYfTwEiqDX5k0_9Zc3buNjKUErOPF/view?usp=sharing" href="https://drive.google.com/file/d/1efrUYfTwEiqDX5k0_9Zc3buNjKUErOPF/view?usp=sharing">SOP EKSPOR</a></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	SOP Ekspor	publish	sop-ekspor-3	0	lesson
8756	53	2024-06-10 20:10:55	<p>Dalam Video ini, anda akan belajar tentang <em>Contoh Proforma Invoice</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Contoh Proforma Invoice	publish	contoh-proforma-invoice-4	0	lesson
8757	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Cara Mendapatkan Buyer Luar Negeri menggunakan data base Buyer Ekspor Yuk (New)	publish	cara-mendapatkan-buyer-luar-negeri-menggunakan-data-base-buyer-ekspor-yuk-new-2	0	lesson
8758	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Cara mendapatkan buyer luar negeri menggunakan aplikasi EYA (New)	publish	cara-mendapatkan-buyer-luar-negeri-menggunakan-aplikasi-eya-new-2	0	lesson
8759	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Cara mendapatkan buyer luar negeri melalui ITPC (New)	publish	cara-mendapatkan-buyer-luar-negeri-melalui-itpc-new-2	0	lesson
8760	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Cara mendapatkan buyer Luar Negeri melalui Alibaba (New)	publish	cara-mendapatkan-buyer-luar-negeri-melalui-alibaba-new-2	0	lesson
8761	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Mengetahui Buyer Scam dan Solusinya (New)	publish	mengetahui-buyer-scam-dan-solusinya-new-2	0	lesson
8762	53	2024-06-10 20:10:55	<p>File Shipping Instruction Silahkan Download <a data-mce-href="https://docs.google.com/spreadsheets/d/1_BXyVs1XunktO7kmc4SeNlXa_Tj3s5Dv/edit?usp=share_link&amp;ouid=111406767983622599476&amp;rtpof=true&amp;sd=true" href="https://docs.google.com/spreadsheets/d/1_BXyVs1XunktO7kmc4SeNlXa_Tj3s5Dv/edit?usp=share_link&amp;ouid=111406767983622599476&amp;rtpof=true&amp;sd=true">DISINI</a></p><p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Mengenal Shipping Instruction (New)	publish	mengenal-shipping-instruction-new-2	0	lesson
8763	53	2024-06-10 20:10:55	<p>Setelah Belajar Klik <strong>Complate </strong></p>	Cara Mendapatkan Buyer Luar Negeri (Materi Update 2023)	publish	cara-mendapatkan-buyer-luar-negeri-materi-update-2023-2	0	lesson
8765	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Apa Itu Forwarder</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Apa Itu Forwarder	publish	apa-itu-forwarder-3	0	lesson
8766	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Dokumen yang harus Disiapkan Eksportir</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Dokumen yang harus Disiapkan Eksportir	publish	dokumen-yang-harus-disiapkan-eksportir-3	0	lesson
8767	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Dokumen yang Diurus Forwarder</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Dokumen yang Diurus Forwarder	publish	dokumen-yang-diurus-forwarder-3	0	lesson
8768	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Tips Memilih Forwarder</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Tips Memilih Forwarder	publish	tips-memilih-forwarder-3	0	lesson
8769	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Jenis-jenis Kontainer</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Jenis-jenis Kontainer	publish	jenis-jenis-kontainer-3	0	lesson
8770	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Macam-macam Kontainer</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Macam-macam Kontainer	publish	macam-macam-kontainer-3	0	lesson
8771	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Menghitung Daya Muat Kontainer</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Menghitung Daya Muat Kontainer	publish	menghitung-daya-muat-kontainer-3	0	lesson
8772	53	2024-06-10 20:10:55	<p>Dalam Video ini, kamu akan belajar tentang <em>Kendala Eksportir Pemula &amp; Solusinya</em></p><p>Setelah Belajar Silahkan <strong>KLIK COMPLETE</strong></p>	Kendala Eksportir Pemula & Solusinya	publish	kendala-eksportir-pemula-solusinya-3	0	lesson
8773	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Mengenal Certificate of Origin (New)	publish	mengenal-certificate-of-origin-new-2	0	lesson
8774	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Tips Eksportir Pemula (New)	publish	tips-eksportir-pemula-new-2	0	lesson
8775	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Alur Setelah deal dengan Buyer (New)	publish	alur-setelah-deal-dengan-buyer-new-2	0	lesson
8776	53	2024-06-10 20:10:55	<p><br>Setelah Belajar Klik <strong>Complate </strong></p>	Contoh Dokumen dokumen Ekspor (New)	publish	contoh-dokumen-dokumen-ekspor-new-2	0	lesson
8778	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Panduan Join Komunitas Ekspor Yuk	publish	panduan-join-komunitas-ekspor-yuk-3	0	lesson
8780	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Zoominar 21 April 2022	publish	zoominar-21-april-2022-3	0	lesson
8781	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Zoominar Ekspor Yuk x Goorita	publish	zoominar-ekspor-yuk-x-goorita-3	0	lesson
8782	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Zoominar Invoice & Packing List	publish	zoominar-invoice-packing-list-3	0	lesson
8783	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Zoominar SOP Ekspor	publish	zoominar-sop-ekspor-3	0	lesson
8784	53	2024-06-10 20:10:55	<p>Dalama Video ini, anda akan belajar tentang <em>Zoominar Ekspor Daun Pisang</em></p><p><strong>Klik Complate</strong> Setelah Belajar Video</p>	Zoominar Ekspor Daun Pisang	publish	zoominar-ekspor-daun-pisang-3	0	lesson
8785	53	2024-06-10 20:10:55	<p>Dalama Video ini, anda akan belajar tentang <em>Zoominar Manggis &amp; Briket</em></p><p><strong>Klik Complate</strong> Setelah Belajar Video</p>	Zoominar Manggis & Briket	publish	zoominar-manggis-briket-3	0	lesson
8786	53	2024-06-10 20:10:55	<p>Dalama Video ini, anda akan belajar tentang <em>Insight Komoditas Cuan Ekspor</em></p><p><strong>Klik Complate</strong> Setelah Belajar Video</p>	Insight Komoditas Cuan Ekspor	publish	insight-komoditas-cuan-ekspor-3	0	lesson
8787	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Rekaman Zoominar Member Ekspor Yuk 14 Mei 2022	publish	rekaman-zoominar-member-ekspor-yuk-14-mei-2022-3	0	lesson
8788	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Rekaman Zoominar Member Ekspor Yuk 10 Juni 2022	publish	rekaman-zoominar-member-ekspor-yuk-10-juni-2022-3	0	lesson
8789	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Zoominar Pendampingan 29 Oktober 2022	publish	zoominar-pendampingan-29-oktober-2022-3	0	lesson
8790	53	2024-06-10 20:10:55	<p>Zoominar Pertama di bulan november ini kita akan membahas : &nbsp;<em><strong>Pembahasan tentang ITPC ATDAG dan tanya jawab ekspor</strong></em></p><p>Klik <strong>COMPLETE</strong> setelah selesali belajar</p>	Zoominar Bersama Coach UTS Pendampingan 19 November 2022	publish	zoominar-bersama-coach-uts-pendampingan-19-november-2022-3	0	lesson
8791	53	2024-06-10 20:10:55	<p>Yang mau Order Bisa langsung order disini : <a data-mce-href="https://member.eksporyuk.com/product/aplikasi-eya/" href="https://member.eksporyuk.com/product/aplikasi-eya/">KLIK DISINI</a></p><p>Masukan kode kupon <strong>EYA</strong> untuk dapatkan Diskon,</p><p>Terimakasih</p>	Zoominar Bersama Coach Abdurrahman Aziz Penjelasan Aplikasi EYA	publish	zoominar-bersama-coach-abdurrahman-aziz-penjelasan-aplikasi-eya-3	0	lesson
8792	53	2024-06-10 20:10:55	<p><br data-mce-bogus="1"></p>	Zoominar Kedua 17 Desember 2022 Bersama Bapak Wahyu Sadono	publish	zoominar-kedua-17-desember-2022-bersama-bapak-wahyu-sadono-3	0	lesson
8793	53	2024-06-10 20:10:55	<p><br></p>	Zoominar Pertama 14 Januari 2023 Tema : Pembiayaan Ekspor by Goorita	publish	zoominar-pertama-14-januari-2023-tema-pembiayaan-ekspor-by-goorita-2	0	lesson
8794	53	2024-06-10 20:10:55	<p><br></p>	Zoominar Kedua Sabtu 27 Januari 2023 Bersama Atdag Canberra	publish	zoominar-kedua-sabtu-27-januari-2023-bersama-atdag-canberra-2	0	lesson
8795	53	2024-06-10 20:10:55	<p>Dalam Video ini membahas <strong>ALUR SETELAH DEAL DENGAN BUYER</strong></p>	Zoominar Tentang Alur Setelah Deal Dengan Buyer Bersama Coach UTS ( 27 Feb 2023 )	publish	zoominar-tentang-alur-setelah-deal-dengan-buyer-bersama-coach-uts-27-feb-2023-2	0	lesson
8796	53	2024-06-10 20:10:55		Zoominar Pendampingan Pertama 24 Feb 2023 Bersama Forwader LPI	publish	zoominar-pendampingan-pertama-24-feb-2023-bersama-forwader-lpi-2	0	lesson
8797	53	2024-06-10 20:10:55	<p>Dalam video ini, anda akan belajar tentang ekspor makanan dan minuman ke Malaysia.</p>	Zoominar Tentang Ekspor Makanan dan Minuman ke Malaysia Oleh Bapak Mustofa (25 Maret 2023)	publish	zoominar-tentang-ekspor-makanan-dan-minuman-ke-malaysia-oleh-bapak-mustofa-25-maret-2023-2	0	lesson
8798	53	2024-06-10 20:10:55	<p>Silahkan download File hasil Praktek disini : <a data-mce-href="https://drive.google.com/file/d/1CFgGoYigvMAcqqjPEw_bGaLtd7RyQS39/view?usp=sharing" href="https://drive.google.com/file/d/1CFgGoYigvMAcqqjPEw_bGaLtd7RyQS39/view?usp=sharing">DOWNLOAD FILE</a></p>	Praktek Cara Buat Website Ekspor Simpel dan Mudah Sabtu 20 Mei 2023 by Abdurrahman Aziz	publish	praktek-cara-buat-website-ekspor-simpel-dan-mudah-sabtu-20-mei-2023-by-abdurrahman-aziz-2	0	lesson
8799	53	2024-06-10 20:10:55	<p>Hubungi Bapak Haris di Instagram Atdag Canberra <a data-mce-href="https://www.instagram.com/atdag_canberra" href="https://www.instagram.com/atdag_canberra">https://www.instagram.com/atdag_canberra</a></p>	Zoomianr Tema : HS CODE bersama Atdag Canberra Bapak Agung Haris Setiawan 27 Mei 2023	publish	zoomianr-tema-hs-code-bersama-atdag-canberra-bapak-agung-haris-setiawan-27-mei-2023-2	0	lesson
8800	53	2024-06-10 20:10:55		Zoominar Tema : Potensi Ekspor di Australia Bersama Bpk. Haris dari Atdag Canberra 13 Juni 2023	publish	zoominar-tema-potensi-ekspor-di-australia-bersama-bpk-haris-dari-atdag-canberra-13-juni-2023-2	0	lesson
8801	53	2024-06-10 20:10:55		Zoominar pendampingan Bersama Coach UTS. dengan Tema : Mencari Regulasi dan harga ekspor negera tujuan 24 Juni 2023	publish	zoominar-pendampingan-bersama-coach-uts-dengan-tema-mencari-regulasi-dan-harga-ekspor-negera-tujuan-24-juni-2023-2	0	lesson
8802	53	2024-06-10 20:10:55	<p>Zoominar Bersama Abang Express X Bea Cukai Sumut. Tema : Abang Express Solusi EKspor Untuk Para Pelaku Bisnis UMKM 21 Juli 2023 </p>	Zoominar Bersama Abang Express X Bea Cukai Sumut. Tema : Abang Express Solusi EKspor Untuk Para Pelaku Bisnis UMKM 21 Juli 2023	publish	zoominar-bersama-abang-express-x-bea-cukai-sumut-tema-abang-express-solusi-ekspor-untuk-para-pelaku-bisnis-umkm-21-juli-2023-2	0	lesson
8803	53	2024-06-10 20:10:56	<p>Zoominar: Bea Cukai Gresik dan Abang Express membahas Klinik Ekspor untuk membantu UMKM dalam Ekspor</p>	Zoominar: Bea Cukai Gresik dan Abang Express membahas Klinik Ekspor untuk membantu UMKM dalam Ekspor 28 Juli 2023	publish	zoominar-bea-cukai-gresik-dan-abang-express-membahas-klinik-ekspor-untuk-membantu-umkm-dalam-ekspor-28-juli-2023-2	0	lesson
8804	53	2024-06-10 20:10:56	<p>Zoominar Pendampingan Dengan Bea Cukai Jayapura x Abang Express 16 Agustus 2023 Tema : Mengenal dan Memanfaatkan Klinik Ekspor Untuk UMKM</p>	Zoominar : Bea Cukai Jayapura x Abang Express 16 Agustus 2023 Tema : Mengenal dan Memanfaatkan Klinik Ekspor Untuk UMKM	publish	zoominar-bea-cukai-jayapura-x-abang-express-16-agustus-2023-tema-mengenal-dan-memanfaatkan-klinik-ekspor-untuk-umkm-2	0	lesson
8805	53	2024-06-10 20:10:56	<p>Membahas Cara Ekspor dan Cari Buyer ke Negara Australia Bersama Kepala ITPC SYDNEY Bapak Christhophorus Barutu 23 Agustus 2023</p>	Pendampingan dengan Kepala ITPC SYDNEY Bapak Christhophorus Barutu 23 Agustus 2023	publish	pendampingan-dengan-kepala-itpc-sydney-bapak-christhophorus-barutu-23-agustus-2023-2	0	lesson
8806	53	2024-06-10 20:10:56	<p>Sharing Ekspor Dari Bapak Masrur Arif Closing Cincau Hitam Kering | TT 100% Ke Rekening Pribadi | 18 Maret 2023</p>	Sharing Ekspor Dari Bapak Masrur Arif Closing Cincau Hitam Kering | TT 100% Ke Rekening Pribadi | 18 Maret 2023	publish	sharing-ekspor-dari-bapak-masrur-arif-closing-cincau-hitam-kering-tt-100-ke-rekening-pribadi-18-maret-2023-2	0	lesson
8807	53	2024-06-10 20:10:56		Zoominar Disperindag Jateng x Abang Express 08 September 2023	publish	zoominar-disperindag-jateng-x-abang-express-08-september-2023-2	0	lesson
8808	53	2024-06-10 20:10:56		Zoominar Bersama Pak Wahyu Sadono 23 September 2023	publish	zoominar-bersama-pak-wahyu-sadono-23-september-2023-2	0	lesson
8810	53	2024-06-10 20:10:56	<p>Dalam Video ini, kamu akan belajar tentang <em>Contoh Compro, Catalog &amp; Quotation Letter</em></p><p><a href="https://drive.google.com/drive/folders/1erjRkCF1Ie9-FyZeW350srot-SJ9mXkD?usp=sharing">Download Compro dan Catalog</a></p><p><a href="https://drive.google.com/drive/folders/1n_ntQOM1kEBKwM9zH-QlSeAAmxCxYwPz?usp=drive_link">Download Quotation Letter</a></p><p>Setelah Belajar Silahkan <strong>KLIK</strong> <strong>COMPLETE</strong></p>	Contoh Compro, Catalog & Quotation Letter	publish	contoh-compro-catalog-quotation-letter-3	0	lesson
8811	53	2024-06-10 20:10:56	<p>Berikut Daftar Komoditas Potensial Ekspor Daerah:</p><p>Silahkan <a data-mce-href="https://drive.google.com/file/d/16-mSGg0R0n6Z927OiveRdW13L7STkiSz/view?usp=sharing" href="https://drive.google.com/file/d/16-mSGg0R0n6Z927OiveRdW13L7STkiSz/view?usp=sharing">Download disini </a></p><p><strong>Klik Complate</strong> setelah Download File disini</p>	Daftar Komoditas Potensial Ekspor Daerah	publish	daftar-komoditas-potensial-ekspor-daerah-3	0	lesson
8812	53	2024-06-10 20:10:56	<p>Database Buyer Luar Negeri Silahkan <a href="https://drive.google.com/drive/folders/1jfAQZtQBRlZawQT8IXdU3cGDwfsUyNj3?usp=sharing">Download Disini</a></p><p><strong>Klik Complate</strong> setelah Download File disini</p>	Database Buyer 2021-2022 (Data Lama)	publish	database-buyer-2021-2022-data-lama-2	0	lesson
